gene,mean_exprs,bs,bs_conf
Nup153,0.969230769,2.694750997,[2.694751   1.27395241 5.73769299]
Nup205,0.814634146,1.560233695,[1.56023369 1.09290029 2.22124619]
Nup37,0.880382775,1.507945679,[1.46270731 1.05069975 2.09085558]
Nup43,1.004716981,5.490922504,[5.4909225  3.18986347 9.70031042]
Nup54,0.747474747,1.653859936,[1.65385994 0.88711081 3.76666955]
Nup85,3.045454545,10.27368721,[10.27368721  7.31194991 14.44473393]
Nup88,2.082474227,5.480676042,[5.48067604 3.49234634 8.29908552]
Nup98,0.341935484,1.664322595,[1.66432259 0.92541639 3.90692553]
Nupl1,0.326241135,3.48213776,[3.37767363 1.84138947 6.70765511]
Nupl2,0.580645161,1.850423047,[1.85042305 0.9520561  3.85944953]
Nupr1,11.74660633,22.30855231,[22.30855231 18.64651939 27.01185152]
Nus1,2.466367713,1.219329541,[1.21932954 0.91880082 1.59121424]
Nusap1,0.659192825,5.700398906,[5.70039891 3.88403486 8.70284996]
Nutf2,0.868965517,1.373090119,[1.37309012 0.89771756 2.07680574]
Nxf1,1.152073733,1.064859989,[1.06485999 0.75150068 1.47775363]
Nxn,2.922018349,4.514766199,[4.5147662  2.99161286 6.55575838]
Nxph3,0.182242991,2.177112733,[2.17711273 1.18531356 4.29796428]
Nxt1,1.666666667,4.090945249,[4.09094525 3.15093112 5.40112761]
Nxt2,0.483870968,1.231705529,NA
Nynrin,0.644230769,4.754374448,[ 4.75437445  2.20958469 16.74380556]
Oaf,4.151785714,4.435544776,[4.43554478 3.59703227 5.3504747 ]
Oas1c,0.049107143,5.47748702,[5.47748702        NA        NA]
Oasl2,0.075892857,2.319974542,[1.69358142 0.85555331 6.24588768]
Oat,10.70535714,5.571020796,[5.5710208  4.69728601 6.62230451]
Obfc1,1.304545455,1.535916279,[1.53591628 1.14356815 2.05167061]
Obsl1,0.409756098,1.580557697,[1.5805577       NA       NA]
Ociad1,7.475336323,3.772526755,[3.77252676 3.12719587 4.56212082]
Ociad2,0.816901408,6.013197425,[6.01319743 3.74931137 9.72379973]
Ocrl,1.346820809,13.09934015,NA
Odc1,0.941605839,3.18062945,[3.18062945 1.74161151 5.81418957]
Odf2l,0.903225806,1.486214206,[1.48621421 1.05967068 2.05195704]
Ogdh,3.050228311,3.089411338,[3.08941134 2.46086523 3.80947293]
Ogdhl,0.201793722,1.087864187,[1.08786419        NA        NA]
Ogfod1,2.33632287,2.355299876,[2.35529988 1.85039807 3.00458023]
Ogfr,3.345454545,6.237212838,[6.23721284 4.5214764  8.49601797]
Ogfrl1,0.4,2.814426537,[2.81442654 1.46253275 5.36182424]
Ogg1,0.582568807,2.617358805,[2.61735881 1.44303825 4.86985789]
Ogn,0.248826291,2.379190683,[2.30781496 1.36857907 4.20917176]
Ogt,1.223404255,1.570257714,NA
Oip5,0.123809524,2.096892002,[2.096892      NA      NA]
Ola1,1.880794702,23.59220786,[23.59220786 13.03948882 48.22294806]
Olfm1,0.420512821,1.086158806,[1.08615881 0.48830451 3.95692901]
Olfml2b,1.995412844,3.12042705,[3.12042705 1.87632874 5.18264634]
Olfml3,1.718894009,3.778122181,[3.77812218 2.91700043 4.97209234]
Olfr1372-ps1,0.207373272,5.799067695,[5.79906769        NA        NA]
Oma1,0.842592593,1.785251864,[1.78525186 1.28068772 2.50152282]
Opa1,1.746606335,1.382052752,[1.38205275 1.03380677 1.82831918]
Opa3,0.963800905,1.374820648,[1.37482065 0.98711846 1.90089638]
Oplah,0.116504854,3.486520206,[ 3.48652021  1.40076211 11.16867928]
Optn,1.339534884,3.318030731,[3.31803073 2.51335214 4.41734888]
Orai3,0.324468085,9.199921718,[9.19992172        NA        NA]
Oraov1,0.958762887,1.954620279,[1.95462028 1.4060401  2.7173696 ]
Orc1,0.20754717,1.280027456,[1.28002746        NA        NA]
Orc2,2.38647343,4.919748192,[4.91974819 3.2577914  7.12061855]
Orc3,1.664893617,7.413867065,[ 7.41386707  3.98959678 14.21422218]
Orc4,1.35483871,4.34209399,[4.34209399 2.17837999 9.04998152]
Orc6,1.864864865,3.773323354,[3.77332335 2.94125684 4.86423311]
Ormdl1,0.526066351,2.387718516,[2.31608696 1.55481976 3.46005859]
Ormdl3,1.495145631,3.990145994,[3.99014599 2.38327274 6.32697959]
