gene,mean_exprs,bs,bs_conf_ul,bs_conf_ll
Plxdc2,3.225806452,2.610760533,3.26136782,2.09250054
Plxna1,3.480952381,5.766797006,7.25161553,4.63979913
Plxnb2,4.971962617,6.862965235,9.21970375,4.95988421
Pmepa1,8.720720721,7.002085184,8.35964342,5.89737342
Pml,1.393518519,2.859551335,2.36749969,2.04336462
Pmm1,5.121359223,13.11764157,17.17742591,9.89107937
Pmm2,2.170854271,4.330302933,6.15122704,3.19391947
Pmp22,3.126126126,2.447650014,3.08528329,1.97840034
Pmpca,4.768115942,7.33110737,11.05324892,4.79443659
Pmpcb,2.092165899,3.100118081,5.08727997,1.90656809
Pnn,3.433179724,4.075479625,5.07157073,3.29983094
Pno1,5.669767442,4.251223034,5.19686507,3.49304792
Pnp,2.013574661,1.580463384,1.97236016,1.16745941
Pofut1,1.230769231,1.943962289,2.60750363,1.42980443
Pofut2,3.642201835,6.120320535,10.54314721,3.49889891
Polb,1.557692308,2.3695879,3.14644812,1.80286416
Pold2,1.239631336,4.531519624,9.48523413,2.33189632
Poldip2,1.91627907,1.223720685,1.61719287,0.91288879
Poldip3,1.795121951,2.472061085,3.2474355,1.89280567
Pole4,5.859090909,8.847522496,11.96672209,6.13218141
Polr1a,1.17370892,1.657754833,2.25853922,1.2142661
Polr1c,3.830985915,13.6462599,19.85315129,9.2857486
Polr1d,9.555045872,6.971920249,12.27847658,6.62248779
Polr2b,1.459459459,1.1638475,1.55553667,0.85971259
Polr2g,4.954954955,4.954936905,7.24685375,3.1201471
Polr2h,1.067873303,1.133466576,1.56510608,0.81076841
Polr2i,2.862559242,2.715420859,6.34881525,2.2372145
Polr2j,4.737327189,5.917459385,8.86428518,3.76293573
Polr2k,2.729323308,18.64818915,37.63500454,10.05845027
Polr3a,1.147465438,2.532796245,4.0508634,1.74414868
Polr3d,1.34741784,1.415670685,1.91570271,0.98269074
Polr3k,5.86036036,6.348661753,8.4917291,4.69716171
Pomgnt1,3.733944954,7.037526831,10.87471205,4.42412666
Pomp,13.88392857,7.129507895,8.41971635,6.06953068
Pop4,3.190909091,7.690921903,11.13723512,5.45805831
Pop5,1.113861386,4.952406733,8.20856877,3.0081869
Pop7,3.540909091,2.439964918,3.15347915,2.03010955
Por,3.644144144,5.845677771,8.97027576,3.68357465
Postn,2.373831776,14.28877211,19.78726025,10.74692815
Ppan,3.674641148,7.7648629,11.32423563,6.17477566
Ppap2a,17.46428571,16.51423166,18.32231426,13.28041132
Ppap2b,4.239130435,7.886263741,10.03593437,6.26553095
Ppap2c,1.268518519,1.383240854,1.85104682,1.00676225
Ppapdc1b,1.439461883,1.018588983,2.4821057,0.63821788
Ppat,1.222222222,2.251116463,3.04519855,1.61685913
Ppbp,104.0225225,269.399619,321.4559763,229.79153222
Ppfibp1,8.625,5.312691978,6.37445141,4.44915789
Pphln1,2.441314554,2.190306077,2.74712265,1.67427807
Ppic,8.612612613,6.575589988,10.59620115,5.38144221
Ppie,1.440909091,1.457557618,1.8776314,1.05527257
Ppig,2.114130435,6.600155288,10.20834887,4.21871523
Ppil1,3.144144144,7.125714371,9.00324455,5.71552527
Ppil2,3.090909091,8.206312039,12.20382622,5.58378739
Ppil3,2.38028169,10.97681668,17.19858447,7.13974613
Ppil4,1.875,5.382323988,8.6828118,3.28561871
Ppm1a,1.483091787,3.176058499,5.33905864,1.81228313
Ppm1g,2.86407767,8.175112319,11.21352972,5.84973741
Ppm1m,1.161904762,2.315571875,3.07999421,1.68135457
Ppp1ca,12.62162162,8.183341408,11.53807638,5.36027345
Ppp1r12a,1.990338164,2.623431445,3.37278675,2.03303531
Ppp1r12c,2.483870968,6.14106175,9.08985718,4.10615433
Ppp1r15a,1.728971963,4.524459125,6.69691409,2.92180017
Ppp1r15b,1.095744681,1.573906306,3.22735254,0.96778757
Ppp1r2,1.922279793,4.022023499,5.971329,2.72304705
Ppp1r7,1.32,3.754600922,7.12841488,1.95789853
Ppp1r8,1.179245283,2.970863381,5.92529289,1.55270772
Ppp2ca,6.426470588,9.480218916,12.93212348,6.75834218
Ppp2cb,1.725,4.09162224,6.09396482,2.8584936
Ppp2r2a,1.439252336,1.645243074,2.17545911,1.24107801
Ppp2r2d,1.096153846,1.722766684,3.79471598,0.85924888
Ppp2r4,2.63963964,2.394459553,3.03867322,1.88833537
Ppp2r5b,2.018181818,2.960090282,5.08852384,1.65995349
Ppp2r5c,3.583710407,2.606799634,3.25807308,2.09855587
Ppp2r5d,1.843902439,2.943384649,3.78893364,2.26523271
Ppp2r5e,3.278195489,23.41856393,36.39945506,15.07105885
Ppp3ca,2.305970149,3.166982419,4.3653604,2.31979381
Ppp3cb,2,4.95364822,7.24648296,3.42784949
Ppp4r1,1.552631579,1.830018937,2.45625539,1.36020644
Ppp5c,2.474885845,6.846988185,10.25361109,4.50552947
Ppp6c,1.222929936,4.351467204,6.25342825,3.04593386
Ppp6r3,1.934579439,3.388154635,6.95487808,1.57957129
Ppt1,2.506976744,6.512650801,11.56695863,3.53225017
Pqlc1,2.316513761,3.345676205,4.24362554,2.64840017
Pqlc3,1.134259259,1.824794197,2.45494926,1.35042958
Prc1,2.213953488,21.77853212,30.1076733,15.89633232
Prdx1,23.48214286,9.020054644,10.59458785,7.76652278
Prdx3,3.545045045,3.808634391,6.03082615,2.27381815
Prdx6,16.02843602,17.50608786,20.92319304,14.75656332
Preb,1.632075472,3.144616299,4.94606785,1.96790825
Prelid1,3.542056075,2.306416478,2.8304653,1.83061382
Prepl,1.241545894,3.400173019,6.67893591,1.70956638
Prg4,7.865740741,82.48680891,115.81617864,58.83999065
Prkaa1,1.5,1.720477641,3.69683531,1.04946408
Prkab1,1.104545455,1.3839098,1.8771147,1.00712412
Prkag1,3.226851852,2.773107773,3.42119762,2.18131108
Prkar1a,13.64125561,13.02065199,17.32297237,9.35995918
Prkar2a,1.502392344,5.590308605,9.090321,3.41756333
Prkca,1.172248804,1.391261224,1.90017835,1.01219765
Prkcd,1.483870968,4.996930134,7.34304445,3.28242514
Prkcdbp,16.45412844,17.39778913,20.65544159,14.75934873
Prkci,1.49537037,2.445588617,4.12549069,1.43299924
Prkcsh,5.748837209,6.521956508,9.16914688,4.48082323
Prkra,1.185,2.906268016,4.69764356,1.88051425
Prkrip1,1.767676768,6.31092213,9.11331009,4.35640306
Prkrir,1.01010101,1.358834078,1.89828107,0.9688234
Prmt1,8.838709677,14.90352272,19.03608088,11.43845081
Prmt2,1.816964286,4.111373156,6.83915761,2.50586597
Prmt3,2.298165138,4.850890304,7.41636323,3.02968101
Prmt5,2.899543379,3.576108596,4.48626419,2.86320587
Prnp,12.5,9.150904672,10.74864004,7.78426243
Pros1,4.09569378,3.527601967,4.37639232,2.85936499
Prosc,1.426470588,3.23240289,6.78770617,1.55121177
Prpf18,1.194570136,2.172539737,6.49478677,0.73346205
Prpf19,2.155660377,5.756038961,8.54692818,3.76392207
Prpf31,2.554545455,2.581501372,3.27646062,2.03859174
Prpf38a,1.281553398,1.523841904,2.0743383,1.08249755
Prpf38b,2.911214953,4.062101631,5.79957561,2.89719936
Prpf40a,7,16.42253757,21.48295446,12.47178579
Prpf4b,1.711409396,10.8432432,17.08138326,7.04640205
Prpf6,3.548780488,35.99146118,61.53253835,22.143726
Prpsap1,2.720720721,2.335354469,2.76293347,1.71387138
Prr13,11.21428571,4.349875785,5.19359627,3.66365868
Prrc1,3.217171717,4.440011549,5.6917857,3.51956158
Prrc2b,2.093896714,1.799132862,2.34327518,1.38589022
Prrc2c,4.125628141,14.24872931,19.24343761,10.43456556
Prrx1,3.59009009,3.879124385,4.73124484,3.13507945
Prrx2,4.524886878,3.436230599,3.92826388,2.60931056
Prss23,50.94642857,47.4431718,61.95402984,38.5636114
Psap,21.37899543,17.40143521,24.95337267,14.72220831
Psat1,6.725225225,8.433544076,10.21109895,7.0219679
Psma1,6.02690583,3.794914359,4.6397407,2.99667485
Psma2,11.14090909,5.176206323,6.19374413,4.34525821
Psma6,14.04932735,7.619651103,8.7293399,6.3069752
Psma7,18.79452055,13.48799167,17.81586113,9.96587803
Psmb1,24.94642857,8.623390495,10.34321335,7.60923741
Psmb10,1.718085106,3.461431959,5.68978566,2.34694198
Psmb2,16.57142857,5.425716003,8.30254281,3.99102585
Psmb3,5.885869565,9.855278267,13.51916144,6.99655902
Psmb4,9.71875,4.324749793,5.1723347,3.62654773
Psmb6,15.16216216,12.84055056,17.29328699,8.81807972
Psmb7,9.895454545,7.987703072,11.51096302,5.61763335
Psmc2,9.873015873,22.3892192,28.48991917,17.59784199
Psmc3,10.25116279,9.53115023,11.43835544,8.00288818
Psmc4,6.780269058,5.546699593,8.68729829,4.67283871
Psmc5,2.525821596,1.368795138,2.87412045,0.87188186
Psmc6,3.70952381,4.037553727,5.95285272,2.59290585
Psmd1,13.48387097,17.19839045,21.61905251,13.43170617
Psmd13,4.495192308,10.59162574,15.69862481,7.00942931
Psmd14,5.882882883,3.296166567,4.00384235,2.69019167
Psmd3,6.563636364,7.110874562,8.58480361,5.45635614
Psmd5,5.65158371,5.011343843,6.07746358,4.15662114
Psmd7,11.85135135,14.97449869,19.11150874,11.55177994
Psmd8,14.80995475,11.56627559,13.712398,9.20801822
Psmd9,1.355450237,3.379070118,5.22490504,2.3635807
Psme2,5.852678571,4.698912287,5.4378985,3.76147766
Psme3,2.30875576,1.882307448,2.39002831,1.45673077
Psme4,2.401273885,8.915812262,14.52978911,5.71317862
Psmf1,2.147465438,5.455026486,8.957811,3.30054139
Psmg1,1.822429907,3.462472605,5.47112821,2.26580115
Psmg3,1.073059361,3.114471571,5.08333637,1.91503462
Psmg4,1.103603604,1.305358685,1.78365941,0.94640379
Pspc1,1.290780142,8.401196754,13.19360579,5.31317941
Psph,2.242009132,8.37561136,13.19735033,5.44062828
Ptcd3,1.887323944,7.22783631,12.6639726,4.30377195
Ptges,2.365853659,7.60882266,10.13207369,5.87355036
Ptgfr,1.220657277,10.34731914,15.12187477,7.08071964
Ptgr1,7.410138249,11.29295256,13.56759245,9.27874997
Ptgr2,1.031674208,1.353793452,1.83203633,0.95883686
Ptgs1,1.236714976,2.676453491,4.23189689,1.80907742
Ptgs2,8.855813953,10.69081922,12.87291582,8.56451431
Ptk2,1.222222222,1.881272403,3.36427886,1.30598488
Ptk7,3.793721973,3.285021774,4.09714375,2.65142509
Ptms,3.614285714,2.77091797,3.46636173,2.22036321
Ptn,2.845794393,34.20158541,48.56881427,24.36911149
Ptov1,4.460093897,4.066598615,6.33238649,2.67680373
Ptp4a2,7.544642857,3.954527787,4.77620755,3.28812041
Ptp4a3,2.096330275,3.634373078,4.65883464,2.85996284
Ptplad1,1.927272727,1.492961447,1.88236758,1.10537696
Ptplad2,1.735576923,6.833462012,9.68313996,4.73500616
Ptpmt1,2.072072072,1.001616838,1.32393637,0.73069323
Ptpn11,4.962085308,6.269092458,8.74661664,4.31371914
Ptpn14,5.356321839,14.76632647,19.58941789,11.12250914
Ptpra,2.771689498,6.376827815,10.43943433,3.75012971
Ptprn,2.074766355,3.022914175,3.70828359,2.26460199
Ptprs,2.359090909,2.156434479,2.67582875,1.67420955
Ptrf,13.59375,7.35980329,8.25148712,5.96245501
Ptrh1,2.886699507,3.771193643,4.77950781,2.99376093
Ptrh2,4.005,4.241659844,5.27989912,3.42715615
Pts,1.722727273,6.421250308,10.50702847,3.92326423
Pttg1,3.232142857,18.95768808,24.52735541,13.85214479
Ptx3,58.22522523,71.78047882,85.13896774,62.22016869
Puf60,6.515789474,15.09832805,20.91434612,11.18943009
Pum2,1.590361446,12.83519558,30.87649383,5.89544828
Pura,2.379679144,6.533062638,10.75720253,3.83607396
Purb,1.695652174,24.15457053,46.42082395,13.7055399
Pusl1,1.389908257,1.74924713,2.30437834,1.32567439
Pvr,1.633484163,2.38736842,3.99263706,1.58401072
Pvrl2,4.575,7.4264083,10.16580047,5.11825577
Pwp1,1.419811321,2.953522859,6.48751258,1.26993443
Pwp2,1.369863014,4.149106722,6.35318632,2.80342554
Pxdn,3.9543379,4.457007632,6.51842459,3.19493021
Pxn,1.511627907,1.91209509,2.5147321,1.44693558
Pycrl,1.85,4.10296742,6.09363639,2.65158887
Qars,2.076555024,3.405117445,4.40064119,2.65885878
Qdpr,1.412037037,2.239915784,2.87943118,1.64594903
Qk,1.610778443,5.969096802,8.22455479,4.29636206
Qpctl,1.131067961,2.681886589,4.23532664,1.69119275
Qrich1,1.293333333,5.990953208,21.2610694,2.61561908
Qsox1,11.58636364,13.25557614,16.41724535,9.22347503
Qtrt1,1.046511628,1.850104982,2.53233014,1.35572695
R3hcc1,1.492822967,2.763999246,5.19083814,1.46513375
R3hdm2,1.009708738,1.307798455,2.64706618,0.74521553
Rab1,3.848214286,1.952236676,2.41570552,1.56646097
Rab10,8.461904762,6.203476741,10.48629905,5.19958869
Rab11a,9.153153153,58.32481498,84.65430623,41.17978334
Rab12,2.162790698,2.936983265,3.771239,2.30268848
Rab13,1.829545455,6.759846487,10.15263959,4.46247392
Rab14,7.497512438,9.364809963,11.51906716,7.68762847
Rab18,5.995495495,4.160759421,6.96918202,2.91704999
Rab1b,5.408256881,6.197165106,9.06610088,4.05683372
Rab21,2.084269663,4.095723199,5.36443069,3.10082797
Rab22a,1.734883721,1.615370249,2.11948822,1.22359107
Rab24,3.158371041,7.267100132,10.11460276,5.07001021
Rab28,1.14953271,1.110315585,1.52439473,0.79227979
Rab2a,7.428571429,3.424595531,3.98887871,2.74073023
Rab31,5.16509434,6.409813284,7.86374509,5.26054035
Rab32,1.704035874,3.047546199,4.51892935,2.02566707
Rab34,4.869767442,4.783710621,7.8706312,3.84852157
Rab35,1.033980583,1.08059796,1.51716848,0.75414229
Rab3gap2,1.014492754,1.427379109,3.0990265,0.97009044
Rab40c,2.408695652,10.76724533,16.04469544,7.23925755
Rab4a,1.293577982,1.386786627,1.88806525,1.02729
Rab5a,2.560747664,2.93586445,3.70151565,2.29163403
Rab5c,3.138888889,2.522287961,4.4896795,1.53827088
Rab7,7.317757009,14.40861009,18.90926361,10.85787734
Rab8a,6.784753363,13.03050066,18.34327189,9.1762018
Rab8b,2.797297297,3.723215308,4.66181591,2.96105446
Rabac1,7.456621005,8.805588615,12.30017032,6.28715228
Rabep1,1.585858586,4.278922926,7.25476118,2.51358502
Rabepk,1.552380952,3.142252457,4.9145472,2.12359518
Rabgef1,1.041474654,1.430307253,1.71114093,0.90707987
Rabggtb,3.28959276,4.400502012,6.79557131,2.81030757
Rac1,12.95089286,5.114067047,6.01910838,4.27740522
Racgap1,1.140186916,10.53075813,16.92986497,7.19054796
Rad21,1.222748815,1.358758642,3.1713734,0.74483573
Rad23b,3.400966184,4.589939284,6.88067643,2.86114078
Rad50,1.985576923,4.405966094,6.3104474,3.21129703
Rad51,1.00462963,9.024658704,13.95233053,5.97954867
Radil,1.103603604,1.199775584,1.64796659,0.86063058
Rae1,1.686635945,2.362380774,4.2605887,1.48158498
Raf1,2.237569061,5.54279669,8.46427115,3.56262598
Rala,3.429245283,2.559361881,3.21209091,2.0440477
Ralb,3.228310502,3.562042739,4.02447741,2.6079243
Ralbp1,3.273148148,4.289344022,5.33626109,3.45205075
Ranbp2,1.346938776,5.842305221,9.6965276,3.46857541
Ranbp3,1.913875598,3.233115704,5.24279709,1.92742755
Rangap1,2.628571429,5.64755066,7.98226739,4.16678757
Rap1gds1,1.589622642,1.851931636,2.33455135,1.33615221
Rapgef1,1.231481481,2.139075665,2.89206623,1.60769437
Rapgef6,1.006711409,5.500663881,9.24858265,3.56635706
Raph1,1.390862944,5.705620782,9.4462396,3.44877871
Rarg,2.093896714,2.718997513,3.16211879,1.92368564
Rars,3.917431193,3.876752141,4.72367096,3.09837171
Rars2,2.107317073,3.728230876,4.9306352,2.92294532
Rasa1,1.255555556,4.933801528,8.35993583,2.88869992
Rasl11a,1.595348837,5.791715158,7.71924211,4.34334711
Rb1cc1,2.267942584,3.74453383,4.81069443,2.94191463
Rbbp4,2.932432432,1.304583577,1.92826163,1.19898832
Rbbp6,2.302439024,3.263107205,4.1980912,2.5525635
Rbbp9,1.099099099,2.481060067,4.97526183,1.18516161
Rbck1,3.852941176,8.193994191,12.11449143,5.23081643
Rbfa,1.468899522,6.052971804,10.25142029,3.69019566
Rbfox2,4.202185792,7.452012015,10.33435997,5.14205544
Rbm14,1.964788732,10.27026035,16.44236372,6.39013696
Rbm17,2.534562212,2.793112082,3.52936186,2.13616214
Rbm18,2.159817352,3.189907392,4.94941046,2.04546958
Rbm25,9.599078341,17.62318121,22.73074953,13.60968507
Rbm27,1.011111111,1.373726018,1.92695457,0.95057508
Rbm28,1.385321101,3.531134412,5.77131372,2.46654443
Rbm39,6.648648649,10.11379619,13.46063698,7.36314442
Rbm42,3.433333333,4.398761606,6.17253923,3.31158592
Rbm5,3.322429907,3.393551552,3.98997889,2.56171149
Rbm6,1.054945055,2.157309614,2.91718101,1.48988519
Rbm7,3.516908213,8.680439921,13.23421498,5.71413516
Rbm8a,5.185185185,69.26336506,159.18105895,32.35838232
Rbms1,4.198198198,4.61106388,6.57026439,2.72554967
Rbms2,1.734042553,3.608934467,4.80675314,2.73791959
Rbms3,3.197183099,3.532177165,5.41165109,2.66667456
Rbpj,1.971153846,6.543228518,14.98115515,3.25867038
Rc3h2,1.615853659,4.810372178,7.26733261,3.12612183
Rcan2,2.059907834,2.685077452,3.39528639,2.07988456
Rcc1,1.056872038,2.245513602,3.1346148,1.67303866
Rcc2,3.586046512,3.300958012,4.04076841,2.62415924
Rce1,1.255434783,3.714793842,6.47579799,2.03879902
Rchy1,2.733031674,2.974137983,3.3598385,2.13910032
Rcl1,1.520547945,3.358793655,5.50753586,1.93011126
Rcn1,13.05882353,8.477820009,10.04485142,7.19644482
Rcn2,4.399103139,1.465389882,1.89556899,1.16113571
Rcn3,24.20535714,30.73652162,38.49543763,24.08569944
Rdh14,1.027777778,1.341528985,1.86284998,0.96844498
Rdx,6.200892857,5.426880751,6.56912886,4.51377925
Reep3,1.363636364,1.18239556,1.58780512,0.86249619
Reep4,1.040358744,3.463351328,7.31846794,1.76218462
Reep5,16.16517857,10.74232655,12.68282424,9.14783618
Rela,1.383561644,1.216885108,3.09093041,0.709036
Rell1,1.454545455,1.370677306,1.69295148,0.93639866
Rest,1.150753769,3.208268388,6.8797142,1.54351005
Ret,1.882926829,4.386216876,6.50513833,2.72177561
Retsat,2.654205607,1.767175985,2.26546653,1.40737132
Rexo2,15.52232143,9.355400369,11.04137452,7.96766569
Rfc1,2.240566038,4.755087908,6.1209242,3.73993743
Rfc2,1.21559633,3.922472586,6.16853104,2.42595543
Rfc3,1.168224299,4.821436543,6.64911722,3.56931339
Rfc5,1.29,5.158856685,7.66178896,3.63729294
Rfk,3.71875,2.128724302,2.60627417,1.69874275
Rftn1,1.055813953,5.597977317,8.52346697,3.56516496
Rgs4,23.28506787,54.25873935,65.91325304,45.44774525
Rhbdd2,1.640909091,1.828398491,3.44440704,1.09424684
Rhbdf1,1.911627907,3.102360955,5.15538436,2.22353017
Rhoa,7.620535714,5.823585183,6.9860269,4.54967151
Rhob,5.273542601,7.909888155,10.76230433,5.58214897
Rhoc,9.495145631,12.51589621,15.98337073,9.80015466
Rhod,2.105990783,2.995841185,3.84817037,2.34860091
Rhog,1.497584541,1.606667832,2.11223584,1.19057876
Rhoj,3.947115385,3.771225223,6.00494514,2.18572655
Rhoq,2.233944954,2.481475525,4.31649289,1.37111286
Rhot1,1.323809524,1.716722836,3.37433492,0.94412546
Rian,4.288990826,32.54987101,42.68987862,24.82264272
Ric8,1.212962963,1.307355527,4.56067438,1.18179242
Rin3,1.148837209,3.271757369,5.83504832,2.33892393
Riok2,1.568807339,2.932262127,3.8287048,2.22380427
Ripk1,1.268181818,1.647385761,3.17517395,1.14637612
Ripk2,5.610091743,7.790554731,9.29365228,6.30729133
Ripk3,6.990566038,7.58074202,10.07795263,5.49507497
Rit1,2.595454545,3.092582516,3.79237641,2.42026844
Rlf,1.17370892,2.324431193,3.99201294,1.33364875
Rmnd5b,1.54589372,4.288130506,6.48562158,2.78234486
Rnaseh2c,1.912820513,4.586450098,7.12448484,2.7877859
Rnasek,6.870535714,8.250788979,10.94909844,5.98039257
Rnf10,4.468599034,7.214836515,10.33911548,4.96053048
Rnf11,2.653658537,2.140996152,2.82073851,1.72943462
Rnf114,1.66875,4.234295129,5.85803421,3.11179435
Rnf121,1.108374384,1.457454443,2.01365998,1.0542616
Rnf126,1.335260116,1.677483346,2.56559689,1.13574457
Rnf13,2.509433962,6.194858914,11.06316861,3.45955068
Rnf139,1.623853211,21.15975446,38.66091695,12.07833302
Rnf14,2.31838565,3.155725813,5.44299284,1.82236092
Rnf145,1.740196078,2.897311105,5.19008075,1.67489549
Rnf146,1.202898551,3.116373709,6.95896086,1.36681363
Rnf149,2.387254902,4.547241398,6.86223556,3.06886014
Rnf166,1.096774194,2.110207411,4.35430989,1.13611246
Rnf187,4.886255924,5.560058199,7.58604573,4.34116854
Rnf19b,1.138095238,2.857632038,3.90314751,2.12303742
Rnf20,2.572139303,7.723491167,10.95369138,5.32787086
Rnf4,3.702564103,7.080334927,10.57512186,4.72046309
Rnf41,1.188679245,1.778347307,2.40780157,1.31291892
Rnf44,1.091954023,8.542406694,20.94371283,4.43644338
Rnf5,1.216080402,1.437107541,1.96367397,1.04240981
Rnf6,3.372197309,8.170299946,12.84921104,5.13878536
Rnft1,3.188940092,3.144581741,3.9228798,2.50533519
Rngtt,1.297435897,3.429112072,5.49001592,2.13666312
Rnh1,6.810810811,8.379906324,11.25707269,5.90632316
Rnmt,1.713541667,2.962716602,3.94466454,2.25226867
Rnpep,1.45412844,2.668000459,3.47518375,2.00368899
Rock1,2.525345622,5.355642514,7.84986303,3.57886111
Rock2,9.132420091,8.921298075,10.67478001,7.47270653
Rogdi,1.122171946,2.554362573,3.34225037,1.84734941
Ror2,1.534246575,4.122942344,6.37133809,2.53712626
Rp9,1.954751131,10.44083439,14.96156668,7.29288768
Rpa1,5.055045872,8.702152681,11.13778154,6.55712481
Rpa2,2.29245283,7.182337418,8.86543554,5.34039157
Rpa3,3.246445498,5.293756835,7.5483664,3.53525443
Rpf1,1.165048544,4.024610132,6.52828257,2.38147918
Rpf2,2.570135747,3.108980595,3.91060342,2.4887375
Rpl10a,2.415384615,51.2708189,142.45090518,23.86199172
Rpl11,5.285714286,4.943938084,6.09671371,4.01209786
Rpl13,12.38607595,22.76967949,31.19951634,16.53256976
Rpl13a,29.5625,19.99226823,25.30083255,15.30780443
Rpl15,3.469945355,4.435156656,6.80043964,2.64058891
Rpl17,1.011695906,1.078731114,1.54266424,0.74029726
Rpl22,5.290178571,2.23727395,2.72035365,1.7788191
Rpl23,3.963636364,30.3452589,41.41493077,22.29171215
Rpl27,4.598214286,1.555707794,1.9498854,1.23379271
Rpl27a,2.797297297,1.300942972,1.69518291,0.9916953
Rpl32,14.63839286,4.626442389,5.28700316,3.76858342
Rpl34,4.646226415,8.478163392,11.80347727,6.12106094
Rpl35,4.450892857,2.29058267,2.85587232,1.87283006
Rpl37,2.230769231,18.39565269,58.19682443,7.84063604
Rpl41,1.898148148,6.483768137,9.05501233,4.53723069
Rpl5,6.243697479,15.84960112,22.20432613,10.93258331
Rpl7l1,5.119815668,5.684267422,8.0894032,3.72172751
Rpl8,25.46846847,13.57230024,15.28997783,11.25709139
Rpl9,4.276497696,2.862446582,3.33500026,2.24591819
Rplp0,5.895652174,23.56712783,33.0305524,17.01734334
Rpn1,6.948837209,10.54306163,14.1322283,7.75756868
Rpn2,13,10.50841032,14.42630249,7.44144494
Rpp14,1.849315068,3.033995328,4.90772238,2.11788318
Rpp21,5.774193548,3.313925863,4.0539803,2.71315903
Rpp30,1.7,2.224641385,3.94904721,1.33905293
Rpp38,1.317365269,14.98773337,33.71750038,8.03670074
Rps11,36.15625,21.12609524,26.91700459,15.95648782
